file,xPath,yRaw_header,yName,stdYName
L152_S2_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S2_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S2_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Tensile/TensileModulus/data,Young's Modulus,Young's Modulus,Young's Modulus
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Compression/CompressionModulus/data,Collapse Strength (MPa),Collapse strength,
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L152_S3_Chen_2011.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Stress (MPa),Stress,
L153_S10_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S10_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L153_S11_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S11_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L153_S12_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S12_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L153_S13_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S13_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L153_S1_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S1_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L153_S8_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S8_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L153_S9_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus,storage modulus,Storage Modulus
L153_S9_Duncan_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus,loss modulus,Loss Modulus
L154_S1_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus  (Pa),Storage modulus,Storage Modulus
L154_S1_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus (Pa),Loss modulus,Loss Modulus
L154_S1_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss tangent,Loss tangent,Tan Delta
L154_S1_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"E""/E""max","E""",Loss Modulus
L154_S1_Eitan_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L154_S2_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus (Pa),Storage modulus,Storage Modulus
L154_S2_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus (Pa),Loss modulus,Loss Modulus
L154_S2_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss tangent,Loss tangent,Tan Delta
L154_S2_Eitan_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L154_S3_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus (Pa),Storage modulus,Storage Modulus
L154_S3_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus (Pa),Loss modulus,Loss Modulus
L154_S3_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss tangent,Loss tangent,Tan Delta
L154_S3_Eitan_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L154_S4_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus (Pa),Storage modulus,Storage Modulus
L154_S4_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus (Pa),Loss modulus,Loss Modulus
L154_S4_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss tangent,Loss tangent,Tan Delta
L154_S4_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"E""/E""max","E""",Loss Modulus
L154_S6_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,storage modulus (Pa),Storage modulus,Storage Modulus
L154_S6_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,loss modulus (Pa),Loss modulus,Loss Modulus
L154_S6_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss tangent,Loss tangent,Tan Delta
L154_S6_Eitan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"E""/E""max","E""",Loss Modulus
L155_S1_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Part of Dielectric Permittivity,Real Part of Dielectric Permittivity,Dielectric Real Permittivity
L155_S1_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,Loss tangent,
L155_S1_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure (%),Probability of Failure,
L155_S1_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Weibull Parameter,Weibull Parameter,Weibull Parameter
L155_S2_Roy_2005.xml,CHARACTERIZATION/Fourier_Transform_Infrared_Spectroscopy/data,Absorbance (a.u.),Absorbance,Absorbance
L155_S2_Roy_2005.xml,CHARACTERIZATION/Fourier_Transform_Infrared_Spectroscopy/data/data,Absorbance (a.u.),Absorbance,Absorbance
L155_S2_Roy_2005.xml,CHARACTERIZATION/XRay_Photoelectron_Spectroscopy/data,Intensity (C.P.S),Intensity,
L155_S2_Roy_2005.xml,CHARACTERIZATION/XRay_Photoelectron_Spectroscopy/data/data,Intensity (C.P.S),Intensity,
L155_S2_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Part of Dielectric Permittivity,Real Part of Dielectric Permittivity,Dielectric Real Permittivity
L155_S2_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,Loss tangent,
L155_S2_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure (%),Probability of Failure,
L155_S2_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Weibull Parameter,Weibull Parameter,Weibull Parameter
L155_S3_Roy_2005.xml,CHARACTERIZATION/Fourier_Transform_Infrared_Spectroscopy/data,Absorbance (a.u.),Absorbance,Absorbance
L155_S3_Roy_2005.xml,CHARACTERIZATION/Fourier_Transform_Infrared_Spectroscopy/data/data,Absorbance (a.u.),Absorbance,Absorbance
L155_S3_Roy_2005.xml,CHARACTERIZATION/Fourier_Transform_Infrared_Spectroscopy/data,Absorbance (a.u.),Absorbance,Absorbance
L155_S3_Roy_2005.xml,CHARACTERIZATION/Fourier_Transform_Infrared_Spectroscopy/data/data,Absorbance (a.u.),Absorbance,Absorbance
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real Part of Dielectric Permittivity,Real Part of Dielectric Permittivity,Dielectric Real Permittivity
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Part of Dielectric Permittivity,Imaginary Part of Dielectric Permittivity,Dielectric Loss Permittivity
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,Loss tangent,
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Part of Dielectric Permittivity,Imaginary Part of Dielectric Permittivity,Dielectric Loss Permittivity
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Part of Dielectric Permittivity,Imaginary Part of Dielectric Permittivity,Dielectric Loss Permittivity
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Part of Dielectric Permittivity,Imaginary Part of Dielectric Permittivity,Dielectric Loss Permittivity
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary Part of Dielectric Permittivity,Imaginary Part of Dielectric Permittivity,Dielectric Loss Permittivity
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure (%),Probability of Failure,
L155_S3_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullParameter/data,Weibull Parameter,Weibull Parameter,Weibull Parameter
L155_S4_Roy_2005.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Probability of Failure (%),Probability of failure,
L156_S1_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Permittivity,Dielectric Permittivity,Dielectric Real Permittivity
L156_S1_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,tan delta,
L156_S1_Roy_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure,Probability of Failure,
L156_S2_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Permittivity,Dielectric Permittivity,Dielectric Real Permittivity
L156_S2_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,tan delta,
L156_S2_Roy_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure,Probability of Failure,
L156_S3_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Permittivity,Dielectric Permittivity,Dielectric Real Permittivity
L156_S3_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,tan delta,
L156_S3_Roy_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure,Probability of Failure,
L156_S4_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Permittivity,Dielectric Permittivity,Dielectric Real Permittivity
L156_S4_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,tan delta,
L156_S4_Roy_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure,Probability of Failure,
L156_S5_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Permittivity,Dielectric Permittivity,Dielectric Real Permittivity
L156_S5_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,tan delta,
L156_S5_Roy_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,Probability of Failure,Probability of Failure,
L156_S6_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric Permittivity,Dielectric Permittivity,Dielectric Loss Permittivity
L156_S6_Roy_2007.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,tan delta,tan delta,
L156_S6_Roy_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/Profile/data,Probability of Failure,Probability of Failure,Probability of Failure
L157_S1_Zhao_2008.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L157_S3_Zhao_2008.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L157_S7_Zhao_2008.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L158_S1_Dang_2002.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,AC dielectric Constant,AC dielectric Constant,Dielectric Real Permittivity
L158_S1_Dang_2002.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L158_S2_Dang_2002.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,AC dielectric Constant,AC dielectric Constant,Dielectric Real Permittivity
L158_S2_Dang_2002.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L158_S3_Dang_2002.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,AC Dielectric Constant,AC Dielectric Constant,Dielectric Real Permittivity
L158_S3_Dang_2002.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),Conductivity,Conductivity
L158_S4_Dang_2002.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,AC Dielectric Constant,AC Dielectric Constant,Dielectric Real Permittivity
L158_S4_Dang_2002.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L158_S5_Dang_2002.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,AC Dielectric Constant,AC Dielectric Constant,Dielectric Real Permittivity
L158_S5_Dang_2002.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L158_S6_Dang_2002.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,AC Dielectric Constant,AC Dielectric Constant,Dielectric Real Permittivity
L158_S6_Dang_2002.xml,PROPERTIES/Electrical/ElectricConductivity/data,conductivity (S/m),Conductivity,Conductivity
L160_S1_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric Constant,Dielectric Constant,Dielectric Real Permittivity
L160_S1_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric Loss,Dielectric Loss,Dielectric Loss Permittivity
L160_S1_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S2_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S2_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric Loss,Dielectric Loss,Dielectric Loss Permittivity
L160_S2_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S3_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S3_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric Loss,Dielectric Loss,Dielectric Loss Permittivity
L160_S3_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S4_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S4_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric Loss,Dielectric Loss,Dielectric Loss Permittivity
L160_S4_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S5_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S5_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric Loss,Dielectric Loss,Dielectric Loss Permittivity
L160_S5_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S5_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S5_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S6_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S6_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S7_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S7_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S m^-1),Conductivity,Conductivity
L160_S8_Wang_2005.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Dielectric constant,Dielectric constant,Dielectric Real Permittivity
L160_S8_Wang_2005.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/m),Conductivity,Conductivity
L161_S1_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Engineering stress (MPa),Engineering stress,
L161_S1_Reynaud_2001.xml,PROPERTIES/Mechanical/Shear/LoadingProfile,Viscosity (Pa.s),Viscosity,
L161_S2_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,True Stress (MPa),True stress,
L161_S2_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Engineering stress (MPa),Engineering stress,
L161_S2_Reynaud_2001.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Loss Factor,Loss Factor,
L161_S2_Reynaud_2001.xml,PROPERTIES/Mechanical/Shear/LoadingProfile,Viscosity (Pa.s),Viscosity,
L161_S3_Reynaud_2001.xml,PROPERTIES/Mechanical/Shear/LoadingProfile,Viscosity (Pa.s),Viscosity,
L161_S4_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,True Stress (MPa),True stress,
L161_S4_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Engineering stress (MPa),Engineering stress,
L161_S4_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Engineering stress (MPa),Engineering stress,
L161_S4_Reynaud_2001.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Loss Factor,Loss Factor,
L161_S4_Reynaud_2001.xml,PROPERTIES/Mechanical/Shear/LoadingProfile,Viscosity (Pa.s),Viscosity,
L161_S5_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,True Stress (MPa),True stress,
L161_S5_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Engineering stress (MPa),Engineering stress,
L161_S5_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Engineering stress (MPa),Engineering stress,
L161_S5_Reynaud_2001.xml,PROPERTIES/Mechanical/Compression/LoadingProfile,Loss Factor,Loss Factor,
L161_S5_Reynaud_2001.xml,PROPERTIES/Mechanical/Shear/LoadingProfile,Viscosity (Pa.s),Viscosity,
L161_S6_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,sigma(yc)/sigma(yp),Sigma,
L161_S6_Reynaud_2001.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Modulus (GPa),Modulus,
